Customer_ID,Name,Age,Gender,City,Income,Purchase_Frequency,Total_Spending,Customer_Satisfaction
1732,Deepa Verma,44.0,Female,KOLKATA,1426792.0,5,97661,3.0
1733,Sanjay Patel,46.0,Female,Hyderabad,425607.0,22,39758,5.0
1734,Mohan Rao,64.0,Male,Delhi,659319.0,26,10596,4.0
1735,Aditya Kumar,45.0,Female,Chennai,602156.0,4,21374,3.0
1736,Mohan Raj,,Male,Hyderabad,524535.0,29,8775,3.0
1737,Sanjay Verma,25.0,Female,Delhi,1401052.0,12,32388,3.0
1738,Arun Mehta,33.0,Male,Mumbai,1196405.0,2,26029,4.0
1739,Sneha Rao,59.0,Male,Chennai,632865.0,13,88981,1.0
1740,Priya Das,53.0,Male,Chennai,871825.0,10,58639,5.0
1741,Vijay Gupta,47.0,Female,Mumbai,1167472.0,9,19645,3.0
1742,Divya Kumar,35.0,Female,Mumbai,,10,36105,4.0
1743,Isha Rao,19.0,Male,Chennai,1071935.0,7,18668,1.0
1744,Amit Kapoor,30.0,Male,Mumbai,1373979.0,4,20960,5.0
1745,Naveen Patel,21.0,Female,Bangalore,838574.0,19,16357,4.0
1746,Amit Nair,43.0,Female,Delhi,586986.0,10,69604,5.0
1747,Neha Nair,42.0,Male,DELHI,354927.0,3,56796,3.0
1748,Naveen Iyer,47.0,Female,Delhi,735833.0,25,20804,1.0
1749,Anjali Raj,28.0,Female,Bangalore,549372.0,21,19626,4.0
1750,Mohan Kapoor,24.0,Female,Pune,273386.0,29,33132,1.0
1751,Sneha Shah,48.0,Female,Mumbai,1476402.0,19,12951,3.0
1752,Amit Sharma,61.0,Male,Hyderabad,502156.0,21,11449,1.0
1753,Sanjay Kapoor,27.0,Female,,1252252.0,2,24065,1.0
1754,Ramesh Singh,56.0,Female,Chennai,1099776.0,27,14130,2.0
1755,Sneha Patel,30.0,Male,Kolkata,1203122.0,20,94360,1.0
1756,Pallavi Gupta,48.0,Male,Delhi,719450.0,10,67287,5.0
1757,Sanjay Raj,24.0,Female,Mumbai,573258.0,2,56702,4.0
1758,Neha Gupta,59.0,Female,Hyderabad,498724.0,2,41993,2.0
1759,Deepa Das,59.0,Female,Chennai,451202.0,28,36875,4.0
1760,Anjali Rao,53.0,Female,Bangalore,1324101.0,24,11054,4.0
1761,Meena Nair,37.0,Male,Pune,1378394.0,17,53517,3.0
1762,Vikram Kapoor,21.0,Male,Bangalore,364589.0,16,81368,3.0
1763,Pallavi Mehta,24.0,Male,,1443982.0,16,34670,2.0
1764,Suresh Shah,18.0,Female,Chennai,869003.0,14,54112,3.0
1765,Pallavi Iyer,61.0,Female,Delhi,443839.0,7,93388,3.0
1766,Anjali Mehta,62.0,Female,Mumbai,1043076.0,21,94156,3.0
1767,Asha Menon,59.0,Female,Chennai,613298.0,11,33307,4.0
1768,Arun Kapoor,64.0,Male,Pune,756453.0,24,72087,2.0
1769,Anjali Shah,30.0,Male,Bangalore,1200437.0,1,52922,4.0
1770,Suresh Shah,39.0,Female,Pune,507438.0,11,68080,5.0
1771,Pooja Patel,38.0,Male,Pune,1079901.0,23,98348,4.0
1772,Swetha Patel,39.0,Female,Hyderabad,676903.0,21,84335,5.0
1773,Vijay Nair,45.0,Female,Hyderabad,1143041.0,4,31312,1.0
1774,Vijay Nair,26.0,Male,Mumbai,695872.0,7,71985,1.0
1775,Divya Kumar,43.0,Female,Hyderabad,660591.0,26,62608,5.0
1776,Kavya Kapoor,26.0,Female,Hyderabad,1132894.0,15,94962,5.0
1777,Pallavi Menon,32.0,Male,,689503.0,18,45277,4.0
1778,Isha Singh,27.0,Female,Delhi,1385300.0,12,36551,5.0
1779,Mohan Mehta,41.0,Female,Mumbai,1003492.0,17,94813,2.0
1780,Anjali Menon,59.0,Male,Chennai,346393.0,1,61597,1.0
1781,Isha Gupta,25.0,Female,Delhi,,11,50212,1.0
1782,Vikram Kumar,41.0,Male,Pune,651426.0,28,14637,5.0
1783,Lakshmi Raj,33.0,Female,chennai,1331916.0,1,48258,3.0
1784,Rohit Das,43.0,Male,Kolkata,551994.0,15,40693,3.0
1785,Lakshmi Patel,44.0,Male,Chennai,1224488.0,28,14824,5.0
1786,Isha Verma,54.0,Male,Hyderabad,887999.0,21,31950,2.0
1787,Aditya Kumar,21.0,Female,Delhi,989538.0,10,28488,3.0
1788,Isha Verma,41.0,Male,Mumbai,1309670.0,7,5215,5.0
1789,Ramesh Nair,36.0,Male,Mumbai,1200922.0,2,16523,2.0
1790,Naveen Raj,53.0,Male,delhi,715590.0,10,80900,2.0
1791,Naveen Menon,56.0,Male,,1367374.0,24,73689,4.0
1792,Rohit Menon,27.0,M,Bangalore,1152458.0,4,28834,2.0
1793,Divya Patel,42.0,Female,Chennai,451604.0,12,39474,3.0
1794,Aditya Raj,35.0,Female,Hyderabad,360130.0,19,48066,3.0
1795,Pallavi Menon,36.0,Female,Kolkata,1058596.0,26,15400,5.0
1796,Rahul Kapoor,53.0,Female,Pune,940955.0,11,15345,5.0
1797,Neha Menon,27.0,Female,Delhi,280257.0,8,38896,2.0
1798,Pallavi Gupta,50.0,Female,Chennai,657427.0,18,90430,1.0
1799,Meena Sharma,22.0,Female,Mumbai,1132421.0,11,33899,4.0
1800,Karthik Sharma,64.0,Male,Pune,1172736.0,11,33229,1.0
1801,Sanjay Sharma,52.0,Female,Bangalore,1235257.0,13,10583,2.0
1802,Sanjay Kumar,61.0,Male,Kolkata,1351267.0,3,9897,2.0
1803,Suresh Gupta,51.0,Male,MUMBAI,668829.0,12,76537,1.0
1804,Pooja Gupta,50.0,Female,Delhi,788314.0,3,9567,4.0
1805,Ramesh Rao,38.0,Male,Chennai,999450.0,10,79807,1.0
1806,Nisha Menon,34.0,Male,Delhi,793898.0,27,82239,5.0
1807,Karthik Patel,39.0,Male,Pune,1476294.0,17,18329,3.0
1808,Meena Raj,54.0,Male,Chennai,-14383.0,22,76792,5.0
1809,Nisha Kumar,32.0,Female,Hyderabad,1108999.0,2,5228,3.0
1810,Manoj Iyer,52.0,Female,BANGALORE,1477222.0,17,95282,2.0
1811,Suresh Rao,45.0,Female,Hyderabad,1291482.0,16,87214,4.0
1812,Pallavi Shah,24.0,Female,Hyderabad,1072614.0,2,42052,1.0
1813,Asha Raj,49.0,Female,Delhi,1168074.0,28,62769,4.0
1814,Manoj Verma,,Female,Pune,793576.0,22,51032,1.0
1815,Manoj Patel,27.0,Female,Bangalore,1115256.0,20,93721,5.0
1816,Ravi Kumar,26.0,Female,Chennai,250917.0,6,38686,5.0
1817,Neha Rao,31.0,Female,Chennai,1262544.0,28,81981,1.0
1818,Isha Shah,30.0,Female,Kolkata,1101007.0,25,68261,4.0
1819,Mohan Nair,42.0,Male,Mumbai,1108950.0,29,7809,1.0
1820,Manoj Verma,19.0,Female,Kolkata,1027475.0,10,46785,2.0
1821,Arun Joshi,52.0,Male,Kolkata,1337680.0,28,41547,5.0
1822,Amit Mehta,24.0,Male,Chennai,923422.0,10,47818,2.0
1823,Vikram Singh,38.0,Male,Delhi,529143.0,8,76927,5.0
1824,Sanjay Nair,35.0,Male,Hyderabad,512091.0,1,70681,5.0
1825,Ramesh Mehta,20.0,Female,Pune,653157.0,13,84465,3.0
1826,Deepa Iyer,59.0,Male,Hyderabad,835457.0,24,94862,2.0
1827,Manoj Iyer,56.0,Female,Hyderabad,1453118.0,9,42333,2.0
1828,Mohan Mehta,58.0,Female,Bangalore,1428320.0,22,21576,3.0
1829,Swetha Nair,28.0,Male,Chennai,309821.0,10,44405,4.0
1830,Ramesh Sharma,56.0,Female,Pune,499265.0,15,99000,2.0
1831,Arun Mehta,41.0,Male,Delhi,687651.0,5,78779,1.0
1832,Ramesh Kapoor,63.0,Male,Bangalore,524336.0,22,36601,3.0
1833,Asha Sharma,36.0,Female,Mumbai,453834.0,16,72946,2.0
1834,Isha Shah,21.0,Female,Delhi,1385371.0,13,72356,4.0
1835,Manoj Sharma,43.0,Male,Kolkata,1463735.0,22,57116,2.0
1836,Deepa Rao,55.0,Female,Delhi,578821.0,25,67894,5.0
1837,Ramesh Kapoor,59.0,Female,Delhi,909987.0,20,39635,1.0
1838,Sneha Kumar,49.0,Female,Hyderabad,493877.0,18,12465,3.0
1839,Anjali Iyer,56.0,Male,Delhi,1497874.0,11,61754,5.0
1840,Vikram Verma,62.0,Male,Kolkata,1170759.0,27,97850,4.0
1841,Rahul Joshi,63.0,Female,Kolkata,386285.0,9,90119,5.0
1842,Divya Das,53.0,Female,Chennai,1400988.0,16,97691,5.0
1843,Ramesh Mehta,57.0,Female,Delhi,366545.0,2,43871,4.0
1844,Priya Shah,12.0,Female,Hyderabad,924533.0,26,67874,5.0
1845,Arun Verma,50.0,Female,Delhi,1035945.0,25,82733,3.0
1846,Vikram Shah,53.0,Male,MUMBAI,536663.0,2,34511,2.0
1847,Asha Verma,20.0,Female,,1031163.0,12,85960,5.0
1848,Mohan Nair,,Male,Hyderabad,1244453.0,8,53821,3.0
1849,Arun Menon,25.0,Female,Chennai,264995.0,9,70776,2.0
1850,Vikram Singh,50.0,Male,Chennai,273559.0,12,75167,2.0
1851,Nisha Verma,23.0,Female,Kolkata,771244.0,26,80135,5.0
1852,Sanjay Kapoor,58.0,Male,Kolkata,648237.0,9,49462,3.0
1853,Mohan Nair,56.0,Female,Bangalore,872288.0,10,66382,5.0
1854,Isha Menon,21.0,Male,Hyderabad,694755.0,25,95194,4.0
1855,Naveen Raj,30.0,Male,Delhi,738051.0,2,37574,2.0
1856,Rahul Singh,19.0,Male,Pune,1075782.0,16,46910,5.0
1857,Arun Shah,22.0,Male,Hyderabad,689439.0,20,78531,2.0
1858,Naveen Nair,61.0,Male,Bangalore,1324093.0,7,30186,3.0
1859,Priya Singh,44.0,Male,Kolkata,665466.0,28,99781,1.0
1860,Nisha Mehta,12.0,Female,Hyderabad,726111.0,2,27813,5.0
1861,Nisha Mehta,38.0,Male,Hyderabad,1125564.0,1,-6465,5.0
1862,Suresh Joshi,25.0,Female,Kolkata,734282.0,19,90525,2.0
1863,Sneha Patel,55.0,Female,Bangalore,771396.0,28,83282,3.0
1864,Vijay Rao,25.0,Female,Kolkata,1404262.0,4,23557,4.0
1865,Rohit Mehta,20.0,Female,Chennai,1197272.0,24,33060,3.0
1866,Vikram Joshi,61.0,,,969778.0,22,63866,5.0
1867,Asha Verma,20.0,Male,Kolkata,1284451.0,27,77104,4.0
1868,Divya Verma,39.0,Male,Bangalore,558974.0,2,89577,3.0
1869,Arun Verma,23.0,Male,Mumbai,302446.0,25,11080,1.0
1870,Rohit Singh,19.0,Female,Chennai,1272582.0,14,18854,2.0
1871,Swetha Iyer,40.0,Male,Mumbai,,2,72695,3.0
1872,Ramesh Patel,61.0,Male,Pune,,29,32025,3.0
1873,Mohan Shah,19.0,Male,Kolkata,390148.0,15,57982,1.0
1874,Asha Sharma,55.0,Male,Chennai,281085.0,12,46081,5.0
1875,Arun Kapoor,34.0,Male,Delhi,774006.0,5,9368,2.0
1876,Vijay Patel,52.0,Female,Kolkata,1304326.0,28,32094,3.0
1877,Suresh Das,51.0,Male,Delhi,590912.0,20,51040,4.0
1878,Priya Singh,40.0,Female,Hyderabad,285903.0,29,71766,3.0
1879,Vikram Verma,47.0,Female,Mumbai,862242.0,7,88053,2.0
1880,Pooja Patel,,Female,Chennai,762493.0,24,28991,3.0
1881,Vijay Raj,39.0,Female,Delhi,1255489.0,21,6301,1.0
1882,Meena Joshi,61.0,Female,Bangalore,,10,33610,3.0
1883,Deepa Menon,53.0,Male,Delhi,891593.0,14,86463,3.0
1884,Priya Raj,22.0,Male,Bangalore,450753.0,14,39678,4.0
1885,Pooja Singh,30.0,Male,,282101.0,5,29466,
1886,Neha Das,46.0,Female,Chennai,252775.0,18,85440,1.0
1887,Isha Shah,48.0,Male,Delhi,740399.0,24,45875,3.0
1888,Nisha Kumar,64.0,Male,Pune,295619.0,14,31081,4.0
1889,Divya Mehta,33.0,Female,Delhi,662755.0,2,29354,3.0
1890,Nisha Gupta,59.0,Female,Pune,315149.0,26,98297,3.0
1891,Lakshmi Verma,47.0,Female,Chennai,276616.0,12,23300,2.0
1892,Manoj Sharma,33.0,Female,Delhi,996055.0,22,69384,2.0
1893,Ramesh Kumar,29.0,Male,Bangalore,1484215.0,24,65892,4.0
1894,Lakshmi Menon,34.0,Female,Delhi,456903.0,6,40525,5.0
1895,Anjali Sharma,33.0,Female,Mumbai,1288218.0,4,31532,2.0
1896,Amit Menon,29.0,Male,Kolkata,602365.0,13,11464,5.0
1897,Karthik Menon,25.0,Male,Hyderabad,1151311.0,4,21562,1.0
1898,Isha Rao,37.0,Female,Bangalore,537623.0,22,60514,2.0
1899,Suresh Mehta,20.0,Male,Mumbai,611309.0,14,79219,2.0
1900,Sneha Das,33.0,Female,Pune,,16,37634,4.0
1901,Pallavi Iyer,47.0,Female,Kolkata,1471691.0,29,5060,5.0
1902,Amit Sharma,62.0,Male,Chennai,745654.0,4,14269,2.0
1903,Vikram Raj,40.0,Male,,1027635.0,24,68143,2.0
1904,Suresh Rao,45.0,Female,Hyderabad,963340.0,25,28065,4.0
1905,Asha Joshi,57.0,Female,Kolkata,1250460.0,1,7895,4.0
1906,Rohit Das,22.0,Female,Pune,528495.0,13,85859,5.0
1907,Sneha Menon,37.0,Male,Hyderabad,1433779.0,4,17352,1.0
1908,Meena Sharma,57.0,Female,Chennai,497908.0,20,54737,1.0
1909,Manoj Raj,61.0,Female,Chennai,1081257.0,18,37016,3.0
1910,Aditya Rao,18.0,Female,Pune,1490579.0,6,66304,2.0
1911,Pallavi Shah,47.0,Female,Bangalore,851982.0,3,16962,5.0
1912,Vikram Raj,38.0,Female,Pune,1183334.0,23,38302,2.0
1913,Divya Rao,37.0,Male,Delhi,950033.0,13,90382,5.0
1914,Rohit Gupta,23.0,Female,Chennai,1163438.0,27,9011,5.0
1915,Aditya Kapoor,39.0,Female,Kolkata,994822.0,16,24782,5.0
1916,Meena Gupta,35.0,Female,Delhi,819354.0,27,72691,2.0
1917,Anjali Sharma,25.0,Female,Mumbai,384445.0,5,44725,4.0
1918,Pooja Iyer,56.0,Male,Hyderabad,653551.0,4,14196,2.0
1919,Aditya Raj,49.0,Male,Delhi,1191245.0,21,48459,5.0
1920,Karthik Das,50.0,Male,Hyderabad,819829.0,8,92245,3.0
1921,Amit Kumar,33.0,Female,Pune,1463705.0,19,83863,1.0
1922,Pallavi Raj,29.0,Female,Delhi,841271.0,14,37769,5.0
1923,Kavya Mehta,55.0,Male,Pune,403837.0,7,29700,3.0
1924,Pallavi Mehta,51.0,Male,Mumbai,964647.0,14,85356,4.0
1925,Priya Shah,31.0,Male,Chennai,1157179.0,6,81427,5.0
1926,Isha Gupta,53.0,Female,Mumbai,1121535.0,12,10269,3.0
1927,Arun Singh,,Female,Chennai,427597.0,16,48880,5.0
1928,Rohit Patel,40.0,Male,Pune,1285408.0,17,13320,2.0
1929,Ramesh Das,62.0,Male,Chennai,728454.0,13,54589,3.0
1930,Mohan Raj,19.0,Male,Hyderabad,1109625.0,23,81276,2.0
1931,Suresh Nair,58.0,Female,Kolkata,746440.0,14,40897,2.0
1932,Suresh Joshi,38.0,Female,Mumbai,1026372.0,29,63565,3.0
1933,Sneha Kumar,19.0,F,Delhi,895303.0,7,35930,1.0
1934,Sanjay Verma,44.0,Male,Mumbai,422257.0,14,62233,3.0
1935,Anjali Singh,26.0,Male,Hyderabad,545599.0,15,87821,1.0
1936,Isha Sharma,18.0,Female,Chennai,1195522.0,12,19380,5.0
1937,Vikram Kapoor,28.0,Male,Hyderabad,566363.0,17,81896,5.0
1938,Nisha Rao,20.0,Female,Bangalore,1082423.0,9,75934,3.0
1939,Isha Raj,40.0,Male,Bangalore,847904.0,22,60830,5.0
1940,Nisha Kumar,43.0,Male,Delhi,366841.0,15,10529,4.0
1941,Pallavi Patel,21.0,Male,Hyderabad,419934.0,12,99598,2.0
1942,Naveen Patel,35.0,Male,Pune,1385270.0,2,87987,2.0
1943,Ramesh Singh,23.0,,Delhi,487068.0,5,54178,1.0
1944,Neha Gupta,52.0,Male,Pune,1080288.0,13,11937,5.0
1945,Manoj Mehta,39.0,Female,Delhi,351407.0,27,44886,1.0
1946,Sanjay Iyer,60.0,Female,Bangalore,1101161.0,20,54699,2.0
1947,Suresh Sharma,32.0,Female,Delhi,828641.0,23,81396,2.0
1948,Ravi Das,39.0,Male,Bangalore,955356.0,8,95678,5.0
1949,Priya Raj,54.0,Female,Chennai,286683.0,27,30279,4.0
1950,Ravi Menon,59.0,Female,Pune,1412667.0,14,43106,4.0
1951,Anjali Kumar,29.0,Female,Hyderabad,367797.0,15,84737,5.0
1952,Arun Menon,64.0,Male,Delhi,574934.0,11,45544,5.0
1953,Mohan Gupta,59.0,Male,,535713.0,1,13997,1.0
1954,Anjali Das,55.0,Female,Mumbai,1047583.0,21,90711,5.0
1955,Aditya Verma,35.0,Male,Pune,714310.0,3,45860,4.0
1956,Rahul Singh,62.0,Female,Delhi,1488822.0,17,8225,5.0
1957,Asha Raj,52.0,Female,Kolkata,807242.0,28,64470,1.0
1958,Pooja Shah,47.0,Male,Chennai,1280488.0,19,68656,1.0
1959,Ramesh Mehta,41.0,Female,Chennai,1018223.0,14,56880,1.0
1960,Meena Sharma,59.0,Male,Mumbai,359373.0,22,66078,1.0
1961,Pooja Singh,47.0,Male,Bangalore,808988.0,23,93646,3.0
1962,Vijay Shah,31.0,Female,Delhi,1260540.0,8,81290,5.0
1963,Sanjay Gupta,23.0,Male,Pune,1422304.0,13,61633,2.0
1964,Manoj Iyer,20.0,Male,Bangalore,1103220.0,27,31655,5.0
1965,Manoj Das,33.0,Female,Chennai,1164424.0,20,48601,3.0
1966,Aditya Verma,24.0,Female,Bangalore,1116491.0,3,8114,1.0
1967,Manoj Kapoor,31.0,Male,Chennai,1169134.0,5,31502,3.0
1968,Pooja Mehta,26.0,Male,Bangalore,338059.0,9,54768,4.0
1969,Swetha Nair,32.0,Female,Mumbai,1082583.0,29,53128,4.0
1970,Ramesh Nair,38.0,Male,Hyderabad,692136.0,6,25028,5.0
1971,Rohit Kumar,52.0,Male,Mumbai,448303.0,25,60565,5.0
1972,Vikram Raj,19.0,Male,Mumbai,761162.0,22,88123,2.0
1973,Isha Joshi,44.0,Male,Hyderabad,723573.0,2,40333,2.0
1974,Meena Nair,19.0,Male,Hyderabad,579125.0,13,8174,4.0
1975,Aditya Sharma,52.0,Male,DELHI,1157383.0,5,40398,1.0
1976,Aditya Shah,35.0,Male,Pune,1159531.0,28,40929,3.0
1977,Naveen Gupta,31.0,Female,Pune,1380548.0,27,9321,2.0
1978,Pallavi Menon,37.0,Female,Delhi,1353298.0,25,60421,2.0
1979,Amit Das,35.0,Female,Mumbai,431890.0,8,301986,1.0
1980,Naveen Joshi,,Female,Mumbai,1197436.0,23,28760,1.0
1981,Divya Joshi,42.0,Female,Chennai,367473.0,1,16360,5.0
1982,Karthik Kumar,19.0,Male,Chennai,520741.0,20,15313,3.0
1983,Vikram Das,42.0,Male,Pune,1108823.0,12,90998,1.0
1984,Rohit Rao,50.0,,Delhi,,23,10801,2.0
1985,Pallavi Verma,53.0,Male,Kolkata,575437.0,11,19130,2.0
1986,Lakshmi Kapoor,48.0,Female,Kolkata,406877.0,7,19271,4.0
1987,Rohit Verma,31.0,Male,Delhi,1122834.0,15,21075,1.0
1988,Ravi Singh,18.0,Male,Chennai,693066.0,22,23984,5.0
1989,Swetha Nair,63.0,Female,Pune,584923.0,24,93095,3.0
1990,Asha Gupta,33.0,Male,Pune,869696.0,11,65942,5.0
1991,Vikram Iyer,63.0,Male,Chennai,370062.0,29,17861,2.0
1992,Asha Kapoor,20.0,Female,Kolkata,1310676.0,22,87203,5.0
1993,Deepa Patel,52.0,Male,bangalore,1282499.0,26,76376,2.0
1994,Karthik Singh,58.0,Male,Bangalore,1493048.0,16,66247,2.0
1995,Asha Gupta,23.0,Male,Chennai,1128878.0,3,74101,
1996,Divya Verma,42.0,Male,Bangalore,484196.0,20,25977,2.0
1997,Manoj Mehta,30.0,Male,Hyderabad,457609.0,14,55617,2.0
1998,Nisha Singh,51.0,Female,Delhi,925302.0,3,62473,4.0
1999,Pooja Shah,25.0,Female,Delhi,533006.0,1,91654,5.0
2000,Amit Sharma,38.0,Female,Chennai,523813.0,26,93177,4.0
1842,Divya Das,53.0,Female,Chennai,1400988.0,16,-10966,5.0
1957,Asha Raj,52.0,Female,Kolkata,807242.0,28,64470,1.0
1545,Priya Sharma,60.0,Female,Pune,1259869.0,9,41444,1.0
1174,Suresh Shah,22.0,Female,Kolkata,469526.0,16,29495,2.0
1760,Anjali Rao,53.0,Female,Bangalore,1324101.0,24,11054,4.0
1956,Rahul Singh,62.0,Female,Delhi,1488822.0,17,8225,5.0
1122,Deepa Menon,29.0,Female,Delhi,1383276.0,19,69757,5.0
1231,Manoj Shah,27.0,Female,Kolkata,312021.0,23,86418,4.0
1012,Priya Nair,39.0,Female,Delhi,817597.0,4,52291,1.0
1121,Aditya Gupta,51.0,Male,Kolkata,1456184.0,3,77255,2.0
1660,Deepa Menon,41.0,Female,Mumbai,1226351.0,12,57949,3.0
1420,Ravi Sharma,59.0,Male,Chennai,303053.0,3,9758,2.0
1192,Nisha Rao,29.0,Female,Chennai,918516.0,23,12211,5.0
1945,Manoj Mehta,39.0,Female,Delhi,351407.0,27,44886,1.0
1393,Pooja Menon,57.0,Female,Kolkata,332289.0,23,61356,4.0
1418,Lakshmi Iyer,20.0,Female,Delhi,402353.0,15,15304,5.0
1846,Vikram Shah,53.0,Male,Mumbai,536663.0,2,34511,2.0
1815,Manoj Patel,27.0,Female,Bangalore,1115256.0,20,93721,5.0
1773,Vijay Nair,45.0,Female,Hyderabad,1143041.0,4,31312,1.0
1375,Rahul Joshi,50.0,Female,Delhi,1038245.0,15,48240,5.0
